DateTime,TemperatureAboveSurface_degC,LightAboveSurface_units,SensorA_DepthFromTop_m,SensorA_Temp_degC,SensorA_Light_Lux,SensorB_DepthFromTop_m,SensorB_Temp_degC,SensorB_Light_Lux,SensorC_DepthFromTop_m,SensorC_Temp_degC,SensorC_Light_Lux,SensorD_DepthFromTop_m,SensorD_Temp_degC,SensorD_Light_Lux,SensorE_DepthFromTop_m,SensorE_Temp_degC,SensorE_Light_Lux,SensorF_DepthFromTop_m,SensorF_Temp_degC,SensorF_Light_Lux,SensorG_DepthFromTop_m,SensorG_Temp_degC,SensorG_Light_Lux,PondMaxDepth_m,IsNight,dayNight,Day,Night
7/10/2019 14:00,NA,NA,0.22,22.24,NA,0.47,22.05,NA,0.72,21.09,NA,0.97,19.09,NA,1.22,17.28,NA,1.59,14.5,NA,1.87,12.88,NA,2.02,FALSE,day,35,NA
7/10/2019 14:30,NA,NA,0.21,22.33,NA,0.46,22.14,NA,0.71,21.09,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.88,NA,2.01,FALSE,day,35,NA
7/10/2019 15:00,NA,NA,0.21,22.33,NA,0.46,22.14,NA,0.71,21.09,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.88,NA,2.01,FALSE,day,35,NA
7/10/2019 15:30,NA,NA,0.21,22.43,NA,0.46,22.24,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.6,NA,1.86,12.87,NA,2.01,FALSE,day,35,NA
7/10/2019 16:00,NA,NA,0.21,22.53,NA,0.46,22.24,NA,0.71,21.09,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.89,NA,2.01,FALSE,day,35,NA
7/10/2019 16:30,NA,NA,0.21,22.62,NA,0.46,22.24,NA,0.71,21.09,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.6,NA,1.86,12.89,NA,2.01,FALSE,day,35,NA
7/10/2019 17:00,NA,NA,0.21,22.62,NA,0.46,22.24,NA,0.71,21.09,NA,0.96,19.19,NA,1.21,17.28,NA,1.58,14.4,NA,1.86,12.89,NA,2.01,FALSE,day,35,NA
7/10/2019 17:30,NA,NA,0.21,22.62,NA,0.46,22.24,NA,0.71,21.09,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.6,NA,1.86,12.89,NA,2.01,FALSE,day,35,NA
7/10/2019 18:00,NA,NA,0.22,22.62,NA,0.47,22.24,NA,0.72,21.09,NA,0.97,19.09,NA,1.22,17.38,NA,1.59,14.6,NA,1.87,12.89,NA,2.02,FALSE,day,35,NA
7/10/2019 18:30,NA,NA,0.22,22.72,NA,0.47,22.24,NA,0.72,21,NA,0.97,19.09,NA,1.22,17.38,NA,1.59,14.5,NA,1.87,12.88,NA,2.02,FALSE,day,35,NA
7/10/2019 19:00,NA,NA,0.2,22.72,NA,0.45,22.24,NA,0.7,21,NA,0.95,19.09,NA,1.2,17.28,NA,1.57,14.5,NA,1.85,12.88,NA,2,FALSE,day,35,NA
7/10/2019 19:30,NA,NA,0.21,22.72,NA,0.46,22.24,NA,0.71,21.09,NA,0.96,19.09,NA,1.21,17.38,NA,1.58,14.5,NA,1.86,12.87,NA,2.01,FALSE,day,35,NA
7/10/2019 20:00,NA,NA,0.2,22.72,NA,0.45,22.24,NA,0.7,21.09,NA,0.95,19.09,NA,1.2,17.28,NA,1.57,14.5,NA,1.85,12.88,NA,2,FALSE,day,35,NA
7/10/2019 20:30,NA,NA,0.21,22.91,NA,0.46,22.24,NA,0.71,21.09,NA,0.96,19.09,NA,1.21,17.38,NA,1.58,14.5,NA,1.86,12.87,NA,2.01,FALSE,day,35,NA
7/10/2019 21:00,NA,NA,0.2,22.91,NA,0.45,22.14,NA,0.7,21,NA,0.95,19.19,NA,1.2,17.28,NA,1.57,14.6,NA,1.85,12.88,NA,2,TRUE,night,NA,35
7/10/2019 21:30,NA,NA,0.2,22.91,NA,0.45,22.24,NA,0.7,21.09,NA,0.95,19.09,NA,1.2,17.28,NA,1.57,14.6,NA,1.85,12.87,NA,2,TRUE,night,NA,35
7/10/2019 22:00,NA,NA,0.2,23,NA,0.45,22.24,NA,0.7,21,NA,0.95,19.09,NA,1.2,17.38,NA,1.57,14.5,NA,1.85,12.87,NA,2,TRUE,night,NA,35
7/10/2019 22:30,NA,NA,0.2,23.1,NA,0.45,22.24,NA,0.7,21,NA,0.95,19.09,NA,1.2,17.38,NA,1.57,14.5,NA,1.85,12.87,NA,2,TRUE,night,NA,35
7/10/2019 23:00,NA,NA,0.2,23,NA,0.45,22.24,NA,0.7,21,NA,0.95,19.09,NA,1.2,17.28,NA,1.57,14.6,NA,1.85,12.87,NA,2,TRUE,night,NA,35
7/10/2019 23:30,NA,NA,0.21,22.91,NA,0.46,22.24,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.28,NA,1.58,14.5,NA,1.86,12.87,NA,2.01,TRUE,night,NA,35
7/11/2019 0:00,NA,NA,0.2,22.81,NA,0.45,22.24,NA,0.7,21,NA,0.95,19.09,NA,1.2,17.28,NA,1.57,14.5,NA,1.85,12.88,NA,2,TRUE,night,NA,35
7/11/2019 0:30,NA,NA,0.2,22.62,NA,0.45,22.24,NA,0.7,21,NA,0.95,19.09,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.87,NA,2,TRUE,night,NA,35
7/11/2019 1:00,NA,NA,0.21,22.53,NA,0.46,22.24,NA,0.71,21,NA,0.96,19.19,NA,1.21,17.28,NA,1.58,14.6,NA,1.86,12.88,NA,2.01,TRUE,night,NA,35
7/11/2019 1:30,NA,NA,0.21,22.43,NA,0.46,22.24,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.88,NA,2.01,TRUE,night,NA,35
7/11/2019 2:00,NA,NA,0.2,22.33,NA,0.45,22.24,NA,0.7,21,NA,0.95,19.19,NA,1.2,17.38,NA,1.57,14.5,NA,1.85,12.88,NA,2,TRUE,night,NA,35
7/11/2019 2:30,NA,NA,0.21,22.24,NA,0.46,22.33,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.88,NA,2.01,TRUE,night,NA,35
7/11/2019 3:00,NA,NA,0.2,22.14,NA,0.45,22.24,NA,0.7,21,NA,0.95,19.19,NA,1.2,17.28,NA,1.57,14.6,NA,1.85,12.88,NA,2,TRUE,night,NA,35
7/11/2019 3:30,NA,NA,0.21,22.05,NA,0.46,22.14,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.88,NA,2.01,TRUE,night,NA,35
7/11/2019 4:00,NA,NA,0.2,21.95,NA,0.45,22.05,NA,0.7,21,NA,0.95,19.19,NA,1.2,17.28,NA,1.57,14.6,NA,1.85,12.88,NA,2,TRUE,night,NA,35
7/11/2019 4:30,NA,NA,0.2,21.86,NA,0.45,22.05,NA,0.7,21,NA,0.95,19.09,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.88,NA,2,TRUE,night,NA,35
7/11/2019 5:00,NA,NA,0.2,21.76,NA,0.45,21.95,NA,0.7,21,NA,0.95,19.09,NA,1.2,17.28,NA,1.57,14.6,NA,1.85,12.88,NA,2,TRUE,night,NA,35
7/11/2019 5:30,NA,NA,0.2,21.76,NA,0.45,21.86,NA,0.7,21,NA,0.95,19.09,NA,1.2,17.28,NA,1.57,14.6,NA,1.85,12.88,NA,2,TRUE,night,NA,35
7/11/2019 6:00,NA,NA,0.21,21.66,NA,0.46,21.76,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.88,NA,2.01,FALSE,day,36,NA
7/11/2019 6:30,NA,NA,0.21,21.57,NA,0.46,21.66,NA,0.71,21,NA,0.96,19.09,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.88,NA,2.01,FALSE,day,36,NA
7/11/2019 7:00,NA,NA,0.21,21.47,NA,0.46,21.66,NA,0.71,20.9,NA,0.96,19.09,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.88,NA,2.01,FALSE,day,36,NA
7/11/2019 7:30,NA,NA,0.21,21.47,NA,0.46,21.57,NA,0.71,21,NA,0.96,19.19,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.88,NA,2.01,FALSE,day,36,NA
7/11/2019 8:00,NA,NA,0.2,21.38,NA,0.45,21.57,NA,0.7,21,NA,0.95,19.09,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.88,NA,2,FALSE,day,36,NA
7/11/2019 8:30,NA,NA,0.21,21.38,NA,0.46,21.47,NA,0.71,20.9,NA,0.96,19.09,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.89,NA,2.01,FALSE,day,36,NA
7/11/2019 9:00,NA,NA,0.21,21.38,NA,0.46,21.47,NA,0.71,20.9,NA,0.96,19.09,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.88,NA,2.01,FALSE,day,36,NA
7/11/2019 9:30,NA,NA,0.2,21.38,NA,0.45,21.38,NA,0.7,21,NA,0.95,19.09,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.89,NA,2,FALSE,day,36,NA
7/11/2019 10:00,NA,NA,0.2,21.47,NA,0.45,21.38,NA,0.7,21,NA,0.95,19.19,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.88,NA,2,FALSE,day,36,NA
7/11/2019 10:30,NA,NA,0.2,21.57,NA,0.45,21.47,NA,0.7,21,NA,0.95,19.09,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.89,NA,2,FALSE,day,36,NA
7/11/2019 11:00,NA,NA,0.21,21.66,NA,0.46,21.57,NA,0.71,21,NA,0.96,19.19,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.88,NA,2.01,FALSE,day,36,NA
7/11/2019 11:30,NA,NA,0.2,21.76,NA,0.45,21.57,NA,0.7,21,NA,0.95,19.19,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.88,NA,2,FALSE,day,36,NA
7/11/2019 12:00,NA,NA,0.21,21.86,NA,0.46,21.57,NA,0.71,21,NA,0.96,19.19,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.89,NA,2.01,FALSE,day,36,NA
7/11/2019 12:30,NA,NA,0.2,21.95,NA,0.45,21.66,NA,0.7,21,NA,0.95,19.19,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.88,NA,2,FALSE,day,36,NA
7/11/2019 13:00,NA,NA,0.21,22.05,NA,0.46,21.66,NA,0.71,21.09,NA,0.96,19.19,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.89,NA,2.01,FALSE,day,36,NA
7/11/2019 13:30,NA,NA,0.2,22.33,NA,0.45,21.76,NA,0.7,21.09,NA,0.95,19.19,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.89,NA,2,FALSE,day,36,NA
7/11/2019 14:00,NA,NA,0.2,22.43,NA,0.45,21.76,NA,0.7,21.09,NA,0.95,19.19,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.89,NA,2,FALSE,day,36,NA
7/11/2019 14:30,NA,NA,0.2,22.53,NA,0.45,21.86,NA,0.7,21.09,NA,0.95,19.19,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.89,NA,2,FALSE,day,36,NA
7/11/2019 15:00,NA,NA,0.21,22.62,NA,0.46,21.86,NA,0.71,21.09,NA,0.96,19.28,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.88,NA,2.01,FALSE,day,36,NA
7/11/2019 15:30,NA,NA,0.2,22.81,NA,0.45,21.95,NA,0.7,21.09,NA,0.95,19.19,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.89,NA,2,FALSE,day,36,NA
7/11/2019 16:00,NA,NA,0.21,22.81,NA,0.46,21.95,NA,0.71,21.09,NA,0.96,19.28,NA,1.21,17.48,NA,1.58,14.6,NA,1.86,12.88,NA,2.01,FALSE,day,36,NA
7/11/2019 16:30,NA,NA,0.2,22.91,NA,0.45,21.95,NA,0.7,21.09,NA,0.95,19.28,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.88,NA,2,FALSE,day,36,NA
7/11/2019 17:00,NA,NA,0.21,23.1,NA,0.46,21.95,NA,0.71,21.09,NA,0.96,19.19,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.89,NA,2.01,FALSE,day,36,NA
7/11/2019 17:30,NA,NA,0.2,23,NA,0.45,21.95,NA,0.7,21.09,NA,0.95,19.28,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.88,NA,2,FALSE,day,36,NA
7/11/2019 18:00,NA,NA,0.21,23.2,NA,0.46,21.95,NA,0.71,21.09,NA,0.96,19.28,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.89,NA,2.01,FALSE,day,36,NA
7/11/2019 18:30,NA,NA,0.21,23.2,NA,0.46,21.95,NA,0.71,21.09,NA,0.96,19.28,NA,1.21,17.38,NA,1.58,14.6,NA,1.86,12.89,NA,2.01,FALSE,day,36,NA
7/11/2019 19:00,NA,NA,0.2,23.2,NA,0.45,21.95,NA,0.7,21.09,NA,0.95,19.28,NA,1.2,17.48,NA,1.57,14.6,NA,1.85,12.89,NA,2,FALSE,day,36,NA
7/11/2019 19:30,NA,NA,0.2,23.29,NA,0.45,21.95,NA,0.7,21.09,NA,0.95,19.19,NA,1.2,17.48,NA,1.57,14.6,NA,1.85,12.89,NA,2,FALSE,day,36,NA
7/11/2019 20:00,NA,NA,0.2,23.39,NA,0.45,21.95,NA,0.7,21.09,NA,0.95,19.28,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.91,NA,2,FALSE,day,36,NA
7/11/2019 20:30,NA,NA,0.2,23.39,NA,0.45,21.95,NA,0.7,21,NA,0.95,19.28,NA,1.2,17.48,NA,1.57,14.6,NA,1.85,12.89,NA,2,FALSE,day,36,NA
7/11/2019 21:00,NA,NA,0.2,23.39,NA,0.45,21.95,NA,0.7,21.09,NA,0.95,19.28,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.91,NA,2,TRUE,night,NA,36
7/11/2019 21:30,NA,NA,0.19,23.48,NA,0.44,21.95,NA,0.69,21.09,NA,0.94,19.28,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.89,NA,1.99,TRUE,night,NA,36
7/11/2019 22:00,NA,NA,0.2,23.58,NA,0.45,21.95,NA,0.7,21.09,NA,0.95,19.28,NA,1.2,17.48,NA,1.57,14.6,NA,1.85,12.91,NA,2,TRUE,night,NA,36
7/11/2019 22:30,NA,NA,0.19,23.68,NA,0.44,21.95,NA,0.69,21,NA,0.94,19.28,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.91,NA,1.99,TRUE,night,NA,36
7/11/2019 23:00,NA,NA,0.2,23.68,NA,0.45,21.95,NA,0.7,21,NA,0.95,19.28,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.91,NA,2,TRUE,night,NA,36
7/11/2019 23:30,NA,NA,0.2,23.48,NA,0.45,21.95,NA,0.7,21,NA,0.95,19.28,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.91,NA,2,TRUE,night,NA,36
7/12/2019 0:00,NA,NA,0.2,23.29,NA,0.45,21.95,NA,0.7,21,NA,0.95,19.28,NA,1.2,17.48,NA,1.57,14.6,NA,1.85,12.91,NA,2,TRUE,night,NA,36
7/12/2019 0:30,NA,NA,0.2,23.1,NA,0.45,21.95,NA,0.7,21,NA,0.95,19.19,NA,1.2,17.38,NA,1.57,14.6,NA,1.85,12.91,NA,2,TRUE,night,NA,36
7/12/2019 1:00,NA,NA,0.19,22.91,NA,0.44,21.95,NA,0.69,21,NA,0.94,19.28,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.91,NA,1.99,TRUE,night,NA,36
7/12/2019 1:30,NA,NA,0.19,22.81,NA,0.44,21.95,NA,0.69,21,NA,0.94,19.28,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.91,NA,1.99,TRUE,night,NA,36
7/12/2019 2:00,NA,NA,0.19,22.62,NA,0.44,21.95,NA,0.69,20.9,NA,0.94,19.28,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.91,NA,1.99,TRUE,night,NA,36
7/12/2019 2:30,NA,NA,0.19,22.53,NA,0.44,21.95,NA,0.69,20.9,NA,0.94,19.28,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.91,NA,1.99,TRUE,night,NA,36
7/12/2019 3:00,NA,NA,0.19,22.43,NA,0.44,21.95,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.92,NA,1.99,TRUE,night,NA,36
7/12/2019 3:30,NA,NA,0.19,22.33,NA,0.44,22.05,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.92,NA,1.99,TRUE,night,NA,36
7/12/2019 4:00,NA,NA,0.19,22.14,NA,0.44,22.05,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.92,NA,1.99,TRUE,night,NA,36
7/12/2019 4:30,NA,NA,0.19,22.05,NA,0.44,22.14,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.92,NA,1.99,TRUE,night,NA,36
7/12/2019 5:00,NA,NA,0.2,21.95,NA,0.45,22.14,NA,0.7,20.9,NA,0.95,19.19,NA,1.2,17.48,NA,1.57,14.6,NA,1.85,12.92,NA,2,TRUE,night,NA,36
7/12/2019 5:30,NA,NA,0.2,21.86,NA,0.45,22.05,NA,0.7,20.9,NA,0.95,19.19,NA,1.2,17.48,NA,1.57,14.6,NA,1.85,12.92,NA,2,TRUE,night,NA,36
7/12/2019 6:00,NA,NA,0.2,21.86,NA,0.45,21.95,NA,0.7,20.9,NA,0.95,19.19,NA,1.2,17.48,NA,1.57,14.6,NA,1.85,12.91,NA,2,FALSE,day,37,NA
7/12/2019 6:30,NA,NA,0.19,21.76,NA,0.44,21.86,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.92,NA,1.99,FALSE,day,37,NA
7/12/2019 7:00,NA,NA,0.19,21.66,NA,0.44,21.76,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.92,NA,1.99,FALSE,day,37,NA
7/12/2019 7:30,NA,NA,0.19,21.66,NA,0.44,21.76,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.92,NA,1.99,FALSE,day,37,NA
7/12/2019 8:00,NA,NA,0.19,21.57,NA,0.44,21.66,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.93,NA,1.99,FALSE,day,37,NA
7/12/2019 8:30,NA,NA,0.19,21.57,NA,0.44,21.66,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.93,NA,1.99,FALSE,day,37,NA
7/12/2019 9:00,NA,NA,0.2,21.66,NA,0.45,21.66,NA,0.7,20.9,NA,0.95,19.19,NA,1.2,17.48,NA,1.57,14.6,NA,1.85,12.93,NA,2,FALSE,day,37,NA
7/12/2019 9:30,NA,NA,0.2,21.66,NA,0.45,21.66,NA,0.7,20.81,NA,0.95,19.19,NA,1.2,17.48,NA,1.57,14.6,NA,1.85,12.97,NA,2,FALSE,day,37,NA
7/12/2019 10:00,NA,NA,0.19,21.76,NA,0.44,21.76,NA,0.69,21,NA,0.94,19.19,NA,1.19,17.38,NA,1.56,14.6,NA,1.84,12.97,NA,1.99,FALSE,day,37,NA
7/12/2019 10:30,NA,NA,0.19,21.86,NA,0.44,21.76,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.38,NA,1.56,14.6,NA,1.84,12.97,NA,1.99,FALSE,day,37,NA
7/12/2019 11:00,NA,NA,0.19,21.86,NA,0.44,21.76,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.96,NA,1.99,FALSE,day,37,NA
7/12/2019 11:30,NA,NA,0.19,21.86,NA,0.44,21.76,NA,0.69,21,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.7,NA,1.84,12.97,NA,1.99,FALSE,day,37,NA
7/12/2019 12:00,NA,NA,0.19,21.95,NA,0.44,21.86,NA,0.69,20.9,NA,0.94,19.28,NA,1.19,17.48,NA,1.56,14.7,NA,1.84,12.96,NA,1.99,FALSE,day,37,NA
7/12/2019 12:30,NA,NA,0.19,22.14,NA,0.44,21.86,NA,0.69,20.9,NA,0.94,19.28,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.95,NA,1.99,FALSE,day,37,NA
7/12/2019 13:00,NA,NA,0.18,22.24,NA,0.43,21.86,NA,0.68,21,NA,0.93,19.28,NA,1.18,17.48,NA,1.55,14.6,NA,1.83,12.96,NA,1.98,FALSE,day,37,NA
7/12/2019 13:30,NA,NA,0.19,22.24,NA,0.44,21.86,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.7,NA,1.84,13.01,NA,1.99,FALSE,day,37,NA
7/12/2019 14:00,NA,NA,0.19,22.14,NA,0.44,21.86,NA,0.69,20.9,NA,0.94,19.28,NA,1.19,17.38,NA,1.56,14.6,NA,1.84,13.05,NA,1.99,FALSE,day,37,NA
7/12/2019 14:30,NA,NA,0.19,22.24,NA,0.44,21.86,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.7,NA,1.84,13,NA,1.99,FALSE,day,37,NA
7/12/2019 15:00,NA,NA,0.19,22.24,NA,0.44,21.86,NA,0.69,21,NA,0.94,19.28,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.97,NA,1.99,FALSE,day,37,NA
7/12/2019 15:30,NA,NA,0.19,22.33,NA,0.44,21.86,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.97,NA,1.99,FALSE,day,37,NA
7/12/2019 16:00,NA,NA,0.19,22.33,NA,0.44,21.86,NA,0.69,20.9,NA,0.94,19.28,NA,1.19,17.48,NA,1.56,14.7,NA,1.84,12.96,NA,1.99,FALSE,day,37,NA
7/12/2019 16:30,NA,NA,0.19,22.43,NA,0.44,21.86,NA,0.69,21,NA,0.94,19.28,NA,1.19,17.48,NA,1.56,14.6,NA,1.84,12.96,NA,1.99,FALSE,day,37,NA
7/12/2019 17:00,NA,NA,0.18,22.53,NA,0.43,21.95,NA,0.68,20.9,NA,0.93,19.28,NA,1.18,17.48,NA,1.55,14.6,NA,1.83,12.96,NA,1.98,FALSE,day,37,NA
7/12/2019 17:30,NA,NA,0.18,22.53,NA,0.43,21.86,NA,0.68,21,NA,0.93,19.28,NA,1.18,17.48,NA,1.55,14.6,NA,1.83,12.95,NA,1.98,FALSE,day,37,NA
7/12/2019 18:00,NA,NA,0.2,22.53,NA,0.45,21.95,NA,0.7,21,NA,0.95,19.28,NA,1.2,17.48,NA,1.57,14.7,NA,1.85,12.95,NA,2,FALSE,day,37,NA
7/12/2019 18:30,NA,NA,0.2,22.62,NA,0.45,21.95,NA,0.7,21,NA,0.95,19.28,NA,1.2,17.48,NA,1.57,14.6,NA,1.85,12.96,NA,2,FALSE,day,37,NA
7/12/2019 19:00,NA,NA,0.18,22.72,NA,0.43,21.95,NA,0.68,20.9,NA,0.93,19.28,NA,1.18,17.48,NA,1.55,14.6,NA,1.83,12.95,NA,1.98,FALSE,day,37,NA
7/12/2019 19:30,NA,NA,0.18,22.62,NA,0.43,21.95,NA,0.68,21,NA,0.93,19.28,NA,1.18,17.48,NA,1.55,14.6,NA,1.83,12.95,NA,1.98,FALSE,day,37,NA
7/12/2019 20:00,NA,NA,0.18,22.72,NA,0.43,21.95,NA,0.68,21,NA,0.93,19.28,NA,1.18,17.48,NA,1.55,14.7,NA,1.83,12.95,NA,1.98,FALSE,day,37,NA
7/12/2019 20:30,NA,NA,0.18,22.72,NA,0.43,21.95,NA,0.68,20.9,NA,0.93,19.19,NA,1.18,17.48,NA,1.55,14.6,NA,1.83,12.95,NA,1.98,FALSE,day,37,NA
7/12/2019 21:00,NA,NA,0.18,22.81,NA,0.43,21.95,NA,0.68,20.9,NA,0.93,19.19,NA,1.18,17.48,NA,1.55,14.7,NA,1.83,12.95,NA,1.98,TRUE,night,NA,37
7/12/2019 21:30,NA,NA,0.18,22.81,NA,0.43,21.86,NA,0.68,20.9,NA,0.93,19.19,NA,1.18,17.48,NA,1.55,14.7,NA,1.83,12.96,NA,1.98,TRUE,night,NA,37
7/12/2019 22:00,NA,NA,0.19,22.81,NA,0.44,21.95,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.7,NA,1.84,12.96,NA,1.99,TRUE,night,NA,37
7/12/2019 22:30,NA,NA,0.19,22.91,NA,0.44,21.86,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.7,NA,1.84,12.96,NA,1.99,TRUE,night,NA,37
7/12/2019 23:00,NA,NA,0.18,22.91,NA,0.43,21.86,NA,0.68,20.9,NA,0.93,19.19,NA,1.18,17.48,NA,1.55,14.7,NA,1.83,12.96,NA,1.98,TRUE,night,NA,37
7/12/2019 23:30,NA,NA,0.18,22.91,NA,0.43,21.95,NA,0.68,20.9,NA,0.93,19.19,NA,1.18,17.48,NA,1.55,14.7,NA,1.83,12.96,NA,1.98,TRUE,night,NA,37
7/13/2019 0:00,NA,NA,0.19,23,NA,0.44,21.86,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.7,NA,1.84,12.95,NA,1.99,TRUE,night,NA,37
7/13/2019 0:30,NA,NA,0.2,23,NA,0.45,21.86,NA,0.7,20.9,NA,0.95,19.19,NA,1.2,17.48,NA,1.57,14.7,NA,1.85,12.96,NA,2,TRUE,night,NA,37
7/13/2019 1:00,NA,NA,0.2,23.1,NA,0.45,21.86,NA,0.7,20.9,NA,0.95,19.19,NA,1.2,17.48,NA,1.57,14.7,NA,1.85,12.96,NA,2,TRUE,night,NA,37
7/13/2019 1:30,NA,NA,0.2,23.2,NA,0.45,21.86,NA,0.7,20.9,NA,0.95,19.19,NA,1.2,17.48,NA,1.57,14.7,NA,1.85,12.96,NA,2,TRUE,night,NA,37
7/13/2019 2:00,NA,NA,0.21,23.1,NA,0.46,21.95,NA,0.71,20.9,NA,0.96,19.19,NA,1.21,17.48,NA,1.58,14.7,NA,1.86,12.96,NA,2.01,TRUE,night,NA,37
7/13/2019 2:30,NA,NA,0.21,23,NA,0.46,21.86,NA,0.71,20.9,NA,0.96,19.19,NA,1.21,17.48,NA,1.58,14.7,NA,1.86,12.97,NA,2.01,TRUE,night,NA,37
7/13/2019 3:00,NA,NA,0.18,22.91,NA,0.43,21.86,NA,0.68,20.9,NA,0.93,19.19,NA,1.18,17.48,NA,1.55,14.7,NA,1.83,12.97,NA,1.98,TRUE,night,NA,37
7/13/2019 3:30,NA,NA,0.19,22.81,NA,0.44,21.86,NA,0.69,20.9,NA,0.94,19.19,NA,1.19,17.48,NA,1.56,14.7,NA,1.84,12.97,NA,1.99,TRUE,night,NA,37
7/13/2019 4:00,NA,NA,0.18,22.62,NA,0.43,21.95,NA,0.68,20.9,NA,0.93,19.19,NA,1.18,17.48,NA,1.55,14.7,NA,1.83,12.97,NA,1.98,TRUE,night,NA,37
7/13/2019 4:30,NA,NA,0.18,22.62,NA,0.43,21.86,NA,0.68,20.9,NA,0.93,19.19,NA,1.18,17.48,NA,1.55,14.7,NA,1.83,12.97,NA,1.98,TRUE,night,NA,37
